McNaughton, Colin;... und Tooor!;Sauerländer;3794142926
Ullrich, Hortense;... und wer liebt mich?;Thienemann;352217500X
Born, Sigrid~Würth, Nicole;[R]echt cool! / Kinder fragen nach ihren Rechten - prominente Juristen antworten (Teil 1);ars Edition;3760748228
Born, Sigrid~Würth, Nicole;[R]echt cool! / Kinder fragen nach ihren Rechten - prominente Juristen antworten (Teil 2);ars Edition;3760748228
Born, Sigrid~Würth, Nicole;[R]echt cool! / Kinder fragen nach ihren Rechten - prominente Juristen antworten (Teil 3);ars Edition;3760748228
Carter, David A.;1 roter Punkt;Boje;341482082X
Seehaus, Astrid;1, 2, 3 - fertig ist die Liebeshexerei;Undine;398091593X
Humbach, Markus;1, 2, 3 ... Geburtstagszauberei;Ravensburger;3473341401
Schmiedeskamp, Katja;1, 2, 3 OstermalerEi;Annette Betz;3219111556
Schober, Michael~Uebe, Ingrid;1, 2, 3 Zahlen fliegt herbei;Ravensburger;3473337749
Mai, Manfred;1, 2, 3 Zahlenspielerei;Ravensburger;3473340324
Leopé;1, 2, 3, - Räuberzählerei (Neuausgabe);ars Edition;3760724620
Twain, Mark;1,000,000 Pound Bank Note: For a Dear Friend;Ebury Press;91783992
Winkler, Ralph~Winkler, Dieter;1:0 für Coole Kicker;Bertelsmann;3570213641
Koenig, Christina;1:0 für die Strandkicker;Loewe;3785556322
Koenig, Christina;1:0 für die Strandkicker;Loewe;3785556322
Kohm, Ines A.;1:0 für Lukas;Tosa;3850030083
Wilhelm, Hans;1:0 für Ralf;Ravensburger;3473336084
Steinhöfel, Andreas;1:0 für Sven und Renan;dtv junior;3423750383
Radunsky, Vladimir;10 (zehn);Carlsen;3551516006
Knister;10 Jahre Knister - Zauberhafte Hexe Lilli (hier: Hexe Lilli feiert Geburtstag);Arena;3401085050
Knister;10 Jahre Knister - Zauberhafte Hexe Lilli (hier: Hexe Lilli und der Vampir mit dem Wackelzahn);Arena;3401085050
Knister;10 Jahre Knister - Zauberhafte Hexe Lilli (hier: Hexe Lilli zaubert Hausaufgaben);Arena;3401085050
Ackroyd, Dorothea;10 kleine Engelchen;ars Edition;3760778364
Carle, Eric;10 kleine Gummienten;Gerstenberg;3806750815
Härter, Simone;10 kleine Weihnachtsfrösche;Härter Verlag;3981080726
Kullermann, Sabine~Ahlgrimm, Achim;10 kleine Weihnachtsmänner;Esslinger;3480219055
Parker, Steve;100 faszinierende Tatsachen Dinosaurier;Xenos;3821225807
Bridgman, Roger;1000 Erfindungen & Entdeckungen - Vom Faustkeil bis zur Gentechnik (I);Dorling Kindersley;3831010587
Bridgman, Roger;1000 Erfindungen & Entdeckungen - Vom Faustkeil bis zur Gentechnik (II);Dorling Kindersley;3831010587
Bridgman, Roger;1000 Erfindungen & Entdeckungen - Vom Faustkeil bis zur Gentechnik (III);Dorling Kindersley;3831010587
Packard, Edward;1000 Gefahren - Gefährliche Safari;Ravensburger;3473348201
Packard, Edward;1000 Gefahren im Strafraum;Ravensburger;347352316X
Margraf, Miriam;1000 Gefahren: Kampf auf Burg Falkenstein;Ravensburger;3473348163
Ullrich, Hortense;1000 Gründe, (keinen) Liebeskummer zu haben;ro ro ro;3499213222
Ullrich, Hortense;1000 Gründe, nicht Amor zu spielen;ro ro ro;3499214067
Ullrich, Hortense;1000 Gründe, sich zu verlieben;ro ro ro;3499212366
Kruse, Max;1000 Stiefel - Ein Märchen mit Musik;Betz;3219113354
Brocklehurst, Ruth;1001 Animals to Spot;Usborne;794501494
Doherty, Gillian;1001 Things to Spot Long ago;Usborne;794507166
Random House Disney;101 Dalmatians;Disney Press;736421459
Zoschke, Barbara;11 Kicker & ein fieses Foul;ars Edition;3760740456
Sortland, Björn;12 Dinge,  die ich noch erledigen muss, bevor die Welt untergeht;Oetinger;3789147206
Kunnas, Mauri;12 Geschenke für den Weihnachtsmann;Oetinger;3789160911
Smith, Pete;1227 - Verschollen im Mittelalter;Ueberreuter;3800051001
Smith, Pete;1227 - Verschollen im Mittelalter;Ueberreuter;3800051001
Roeder, Annette;13 Bauwerke, die du kennen solltest (I);Prestel;3791340395
Roeder, Annette;13 Bauwerke, die du kennen solltest (II);Prestel;3791340395
Roeder, Annette;13 Bauwerke, die du kennen solltest (III);Prestel;3791340395
Roeder, Annette;13 Bauwerke, die du kennen solltest (IV);Prestel;3791340395
Brezina, Thomas;13 blaue Katzen;Ravensburger;3473470848
Wenzel, Angela;13 Künstler, die du kennen solltest (I);Prestel;3791340409
Wenzel, Angela;13 Künstler, die du kennen solltest (II);Prestel;3791340409
Wenzel, Angela;13 Künstler, die du kennen solltest (III);Prestel;3791340409
Wenzel, Angela;13 Künstler, die du kennen solltest (IV);Prestel;3791340409
Brezina, Thomas;13 Stunden in der Geisterbahn;Schneider;3505107883
Faridi, Ben;1492 - Das geheime Manuskript - Ein Leseprojekt;Cornelsen;3464604861
Gissy, Peter;1492. Das geheime Manuskript;Cbj;3570127990
Verschiedene Autoren;15 spannende Gruselgeschichten;ars Edition;3760715095
Verschiedene;15 starke Abenteuergeschichten;ars Edition;3760715087
Verschiedene;15 starke Abenteuergeschichten;ars Edition;3760715087
Bieniek, Christian;15, Jungfrau, Schlampe;Fischer;359685122X
Christie, Agatha;16 Uhr 50 ab Paddington;Fischer;359650743X
Smith, Pete;168 - Verschollen in der Römerzeit;Ueberreuter;3800052415
Smith, Pete;168 - Verschollen in der Römerzeit;Ueberreuter;3800052415
Kordon, Klaus;1848 - Die Geschichte von Jette und Frieder;Beltz & Gelberg;3407788517
Krüss, James;1x1=1, der Kasper fährt nach Mainz;Carlsen;3551043779
Röckener, Andreas;2 freche Hühner;Carlsen;3551057494
Rettich, Margret;20 Geschichten von Jan und Julia;Oetinger;3789146021
Verne, Jules;20000 Meilen unter dem Meer;gondolino;3811221507
Smith, Pete;2033 - Verschollen in der Zukunft;Ueberreuter;380005387X
Smith, Pete;2033 - Verschollen in der Zukunft;Ueberreuter;380005387X
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (1.+2.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (11.+12.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (13.+14.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (15.+16.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (17.+18.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (19.+20.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (21.+22.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (23.+24.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (3.+4.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (5.+6.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (7.+8.12.);Loewe;3785551282
verschiedene Autoren;24 Bildermaus-Adventskalendergeschichten (9.+10.12.);Loewe;3785551282
Sauerhöfer, Ulrike~Heitmann, Michaela;24 Geschichten für die Adventszeit;Esslinger;3480221084
Verschiedene;24 Geschichten zum Advent;Loewe;3785559909
Verschiedene Autoren;24 Leselöwen-Geschichten zum Advent;Loewe;3785533136
Kopietz, Gerit~Sommer, Jörg~Zöller, Elisabeth u. a.;24 Lesepiraten-Geschichten zum Advent;Loewe;3785564732
Kopietz, Gerit~Sommer, Jörg~Zöller, Elisabeth u. a.;24 Lesepiraten-Geschichten zum Advent;Loewe;3785564732
Bartos-Höppner, Barbara;24 Ostergeschichten;Bertelsmann;3570035972
Guirao-Jullien, Magdalena;24 petites souris avant Noël;Flammarion;2081625458
Guirao-Jullien, Magdalena~Bouchama, Nadia;24 petites souris et la neige de Noël;Père Castor;208165413X
Friedrich, Joachim;3 mit Papagei jagen den Tresorknacker;Thienemann;3522178629
Friedrich, Joachim;3 mit Papagei öffnen die Schatzkammer;Thienemann;3522180895
Friedrich, Joachim;3 mit Papagei retten das Schlossgespenst;Thienemann;3522178319
Friedrich, Joachim;3 mit Papagei suchen den Vogeldieb;Thienemann;352217951X
Meschenmoser, Sebastian;3 Wünsche für Mopsmann;Esslinger;3480225047
Krüss, James~Kuhl, Anke;3 x 3 an einem Tag;Fischer Schatzinsel;3596851645
Schwartz, Theo;3 x schwarzer Kater;Egmont Franz Schneider;3505117099
Grosche, Erwin;3 x täglich pusten;Gabriel;3522300920
Verschiedene Autoren;33 3/4 Lesepiraten-Geschichten - Die spannendsten Abenteuer;Loewe;3785546084
Schmid, Thomas;33 Bazi-Geschichten;Oetinger;3789147192
Gavalda, Anna;35 Kilo Hoffnung;Bloomsbury;3827050146
Saan, Anita van;365 Experimente für jeden Tag;Moses Verlag;3897771136
